UniqueID	CloneID	Accession	Symbol	Name	EntrezID
504226	504226	AA132090	CD53	CD53 molecule	963
208413	208413	H62162	HPN	Hepsin	3249
713145	713145	AA282906	CD44	CD44 molecule (Indian blood group)	960
814526	814526	AA459588	RBM38	RNA binding motif protein 38	55544
306013	306013	N91385		Transcribed locus	
785293	785293	AA476543	PLA2G16	Phospholipase A2, group XVI	11145
209246	209246	H63706			
310356	310356	W30988	ANGPTL4	Angiopoietin-like 4	51129
282587	282587	N52089	CA11	Carbonic anhydrase XI	770
127843	127843	R08830			
120138	120138	T95268	DNAJC12	DnaJ (Hsp40) homolog, subfamily C, member 12	56521
245444	245444	N53492	ZFHX4	Zinc finger homeobox 4	79776
120362	120362	T95916	CCNL2	Cyclin L2	81669
209518	209518	H65260			
124405	124405	R01796	AIG1	Androgen-induced 1	51390
127408	127408	R08755	ZNF737	Zinc finger protein 737	100129842
144915	144915	R78516	SELT	Selenoprotein T	51714
124922	124922	R06036			
241288	241288	H81104			
230202	230202	H93450	ZNF347	Zinc finger protein 347	84671
245147	245147	N76361	FGD5	FYVE, RhoGEF and PH domain containing 5	152273
136449	136449	R34205	ARHGEF40	Rho guanine nucleotide exchange factor (GEF) 40	55701
194342	194342	H50667	C11orf54	Chromosome 11 open reading frame 54	28970
705265	705265	AA280677	ZMYM6	Zinc finger, MYM-type 6	9204
199143	199143	H83176	METTL4	Methyltransferase like 4	64863
843426	843426	AA489498	SAV1	Salvador homolog 1 (Drosophila)	60485
246541	246541	N77514	GLOD4	Glyoxalase domain containing 4	51031
161484	161484	H25606	DGAT2	Diacylglycerol O-acyltransferase 2	84649
133084	133084	R26337	FAM125B	Family with sequence similarity 125, member B	89853
123627	123627	R01669	ATP6V1C2	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2	245973
363377	363377	AA019591	GTF2IRD1	GTF2I repeat domain containing 1	9569
127194	127194	R08261			
306412	306412	W20275		Transcribed locus, strongly similar to NP_001025825.1 septin-5 [Gallus gallus]	
37449	37449	R35292	GAS2L1	Growth arrest-specific 2 like 1	10634
232908	232908	H73484	PRELID1	PRELI domain containing 1	27166
300474	300474	W07300	AP1G1	Adaptor-related protein complex 1, gamma 1 subunit	164
241392	241392	H91281	ABCA11P	ATP-binding cassette, sub-family A (ABC1), member 11, pseudogene	79963
309894	309894	W23931	SH2B1	SH2B adaptor protein 1	25970
115447	115447	T87444	C20orf4	Chromosome 20 open reading frame 4	25980
344282	344282	W70189	FAF1	Fas (TNFRSF6) associated factor 1	11124
126412	126412	R06575	RNF14	Ring finger protein 14	9604
153743	153743	R48169	UBE2Q1	Ubiquitin-conjugating enzyme E2Q family member 1	55585
359713	359713	AA011185	CBR4	Carbonyl reductase 4	84869
123425	123425	T99650	DDX26B	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B	203522
186918	186918	H43317	FAM3B	Family with sequence similarity 3, member B	54097
132828	132828	R27172	RCAN3	RCAN family member 3	11123
754490	754490	AA411554	SLC25A16	Solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16	8034
128833	128833	R10185	WNK1	WNK lysine deficient protein kinase 1	65125
66753	66753	T67652			
246869	246869	N59119	ZNF207	Zinc finger protein 207	7756
214077	214077	H70815	UBAP1	Ubiquitin associated protein 1	51271
137209	137209	R36143	GRIP1	Glutamate receptor interacting protein 1	23426
122161	122161	T98458			
248095	248095	N58405	GOLGA2P5	Golgin A2 pseudogene 5	55592
290039	290039	N76471	GPM6B	Glycoprotein M6B	2824
108208	108208	T69767			
143306	143306	R74253		Transcribed locus, strongly similar to XP_001137795.1 PREDICTED: hypothetical protein LOC737443 [Pan troglodytes]	
129585	129585	R16596	MT1B	Metallothionein 1B	4490
356992	356992	W92963	C19orf53	Chromosome 19 open reading frame 53	28974
242985	242985	H95728			
154482	154482	R54664	SERPINB1	Serpin peptidase inhibitor, clade B (ovalbumin), member 1	1992
785816	785816	AA449762		Transcribed locus	
108395	108395	T77840	DLG5	Discs, large homolog 5 (Drosophila)	9231
193892	193892	H51765	PEG10	Paternally expressed 10	23089
344820	344820	W75947	KIF3A	Kinesin family member 3A	11127
67055	67055	T70421	ABCC6P1	ATP-binding cassette, sub-family C, member 6 pseudogene 1	653190
754436	754436	AA410207	PDE4DIP	Phosphodiesterase 4D interacting protein	9659
143039	143039	R71327		Transcribed locus	
32996	32996	R19314		Transcribed locus, moderately similar to XP_003430141.1 PREDICTED: suppressor of hairless protein homolog, partial [Ornithorhynchus anatinus]	
112906	112906	T75522	PPP1R10	Protein phosphatase 1, regulatory subunit 10	5514
129725	129725	R16957			
243151	243151	H94560	OIT3	Oncoprotein induced transcript 3	170392
144916	144916	R78509	GBP3	Guanylate binding protein 3	2635
325102	325102	W49715	CTBP2	C-terminal binding protein 2	1488
290124	290124	N90335	TMEM50B	Transmembrane protein 50B	757
109153	109153	T81091	COPA	Coatomer protein complex, subunit alpha	1314
244764	244764	N54338	CD276	CD276 molecule	80381
135673	135673	R31591		Full length insert cDNA YH65B08	
111204	111204	T84382	WDR31	WD repeat domain 31	114987
297086	297086	W03794	SERPING1	Serpin peptidase inhibitor, clade G (C1 inhibitor), member 1	710
244205	244205	N52980	DHFR	Dihydrofolate reductase	1719
711857	711857	AA281189	FGFR1	Fibroblast growth factor receptor 1	2260
121625	121625	T97640			
142259	142259	R70518	OPTN	Optineurin	10133
292416	292416	N91198	FAM173B	Family with sequence similarity 173, member B	134145
195458	195458	R91710	UBE2D3	Ubiquitin-conjugating enzyme E2D 3	7323
66694	66694	T67279	TTL	Tubulin tyrosine ligase	150465
242823	242823	H94058	ATXN1L	Ataxin 1-like	342371
66335	66335	T66831			
196148	196148	R92352			
66864	66864	T64994		Transcribed locus	
201207	201207	R99288			
123354	123354	T99617			
244329	244329	N75729			
110519	110519	T90184			
110980	110980	T90360			
293437	293437	N92085		CDNA FLJ43400 fis, clone OCBBF2010281	
197765	197765	R93715		Cri-du-chat region mRNA, clone NIBB11	
127076	127076	R07998		Transcribed locus	
127243	127243	R08297		Transcribed locus	
126638	126638	R06936			
66792	66792	T64938	ARL2BP	ADP-ribosylation factor-like 2 binding protein	23568
179232	179232	H50229	PPA1	Pyrophosphatase (inorganic) 1	5464
244147	244147	N51018	BGN	Biglycan	633
296375	296375	N70122	ATP6V0A2	ATPase, H+ transporting, lysosomal V0 subunit a2	23545
240694	240694	H78134			
125788	125788	R07684			
292515	292515	N68465	UAP1	UDP-N-acteylglucosamine pyrophosphorylase 1	6675
199558	199558	R97516	BDH2	3-hydroxybutyrate dehydrogenase, type 2	56898
202339	202339	H53038		Transcribed locus	
295923	295923	N73536	UFM1	Ubiquitin-fold modifier 1	51569
66952	66952	T69522	ZNF205	Zinc finger protein 205	7755
123815	123815	R01451	INO80	INO80 homolog (S. cerevisiae)	54617
144951	144951	R78665	ZNF468	Zinc finger protein 468	90333
198960	198960	H83225	PIGT	Phosphatidylinositol glycan anchor biosynthesis, class T	51604
320630	320630	W31784			
346545	346545	W74293	SNHG7	Small nucleolar RNA host gene 7 (non-protein coding)	84973
294916	294916	N71457		Transcribed locus	
293977	293977	N95657	CCNY	Cyclin Y	219771
112158	112158	T85009	ZNF513	Zinc finger protein 513	130557
66663	66663	T67249	WIPI2	WD repeat domain, phosphoinositide interacting 2	26100
293763	293763	N94220			
293921	293921	N63941	AGXT2L2	Alanine-glyoxylate aminotransferase 2-like 2	85007
144926	144926	R78514	SF3B5	Splicing factor 3b, subunit 5, 10kDa	83443
342994	342994	W68009	USP31	Ubiquitin specific peptidase 31	57478
245099	245099	N76338	CSDE1	Cold shock domain containing E1, RNA-binding	7812
197474	197474	H52098			
246705	246705	N59717	PRKACA	Protein kinase, cAMP-dependent, catalytic, alpha	5566
241824	241824	H93217			
124719	124719	R02166			
247233	247233	N57936		Transcribed locus	
123700	123700	R01706			
297155	297155	W03972		Transcribed locus	
127665	127665	R09581			
201322	201322	R99685			
142499	142499	R70084			
213527	213527	H70143			
245319	245319	N76675			
247925	247925	N77684			
295283	295283	W04411	TRAPPC11	Trafficking protein particle complex 11	60684
292207	292207	N80622			
120124	120124	T95160		Clone IMAGE:120124 mRNA sequence	
113488	113488	T79084			
124090	124090	R02710	DCAF5	DDB1 and CUL4 associated factor 5	8816
195947	195947	R92641			
206094	206094	H61608	ANKRD17	Ankyrin repeat domain 17	26057
208769	208769	H61037			
130781	130781	R22054	ZNF500	Zinc finger protein 500	26048
344757	344757	W72813	MIS18A	MIS18 kinetochore protein homolog A (S. pombe)	54069
292314	292314	N79207			
205993	205993	H61530	RBM22	RNA binding motif protein 22	55696
124116	124116	R01340	UBE2J1	Ubiquitin-conjugating enzyme E2, J1, U	51465
125148	125148	R05309			
134172	134172	R30957	UBE2Z	Ubiquitin-conjugating enzyme E2Z	65264
201819	201819	H48233		Transcribed locus	
296702	296702	N74025	DIO1	Deiodinase, iodothyronine, type I	1733
126419	126419	R06583	NIT1	Nitrilase 1	4817
129610	129610	R16604	TM4SF18	Transmembrane 4 L six family member 18	116441
345423	345423	W76032	MOB4	MOB family member 4, phocein	25843
294310	294310	N64431	TUBB1	Tubulin, beta 1 class VI	81027
244974	244974	N54932	FAM96A	Family with sequence similarity 96, member A	84191
245769	245769	N76883			
307843	307843	N93082		Transcribed locus	
276286	276286	R94591			
179256	179256	H50238	LIPE	Lipase, hormone-sensitive	3991
137387	137387	R38133			
308633	308633	W25169	HELLS	Helicase, lymphoid-specific	3070
153779	153779	R48345	THNSL1	Threonine synthase-like 1 (S. cerevisiae)	79896
121275	121275	T96731	HLA-DQB2	Major histocompatibility complex, class II, DQ beta 2	3120
298833	298833	N75346	CRTAP	Cartilage associated protein	10491
365098	365098	AA025195	BNIP3L	BCL2/adenovirus E1B 19kDa interacting protein 3-like	665
141314	141314	R63811	LMCD1	LIM and cysteine-rich domains 1	29995
245881	245881	N77366			
307882	307882	W21373	TBCA	Tubulin folding cofactor A	6902
295939	295939	N67034			
128775	128775	R10007		Transcribed locus	
141854	141854	R70598			
127119	127119	R08083			
208161	208161	H62594		Transcribed locus, strongly similar to NP_062250.1 14-3-3 protein beta/alpha [Rattus norvegicus]	
239524	239524	H81275			
108797	108797	T77891			
232899	232899	H75578			
211878	211878	H68724			
45525	45525	H08725	TRIM27	Tripartite motif containing 27	5987
240022	240022	H78330			
418126	418126	W90506		Transcribed locus	
243260	243260	H95823			
124155	124155	R01371			
128735	128735	R14602			
197404	197404	R86944			
110585	110585	T90201		Transcribed locus	
246661	246661	N59690		Transcribed locus	
137417	137417	R38239	LOC100128338	Uncharacterized LOC100128338	100128338
292679	292679	N62695	MARK3	MAP/microtubule affinity-regulating kinase 3	4140
128738	128738	R09980	TCEA3	Transcription elongation factor A (SII), 3	6920
209224	209224	H62028	DYRK3	Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3	8444
245585	245585	N72540			
362742	362742	AA018264			
201288	201288	R99562	FOXA3	Forkhead box A3	3171
122194	122194	T98684	CCT4	Chaperonin containing TCP1, subunit 4 (delta)	10575
327506	327506	W32731	ST20	Suppressor of tumorigenicity 20	400410
248856	248856	H82169	SNAP23	Synaptosomal-associated protein, 23kDa	8773
283398	283398	N57594	TMEM47	Transmembrane protein 47	83604
292612	292612	N90368	SUCLG2	Succinate-CoA ligase, GDP-forming, beta subunit	8801
245624	245624	N77263		Transcribed locus, moderately similar to NP_000175.1 hemoglobin subunit gamma-2 [Homo sapiens]	
179336	179336	H50345	SDHAP1	Succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1	255812
213577	213577	H72187	GNG5	Guanine nucleotide binding protein (G protein), gamma 5	2787
308478	308478	W24883		Transcribed locus	
343167	343167	W67309	SAR1B	SAR1 homolog B (S. cerevisiae)	51128
204737	204737	H57309	SNAI2	Snail homolog 2 (Drosophila)	6591
66454	66454	R15728	GAS2	Growth arrest-specific 2	2620
346299	346299	W79674	VPS4A	Vacuolar protein sorting 4 homolog A (S. cerevisiae)	27183
191978	191978	H38623	ATP5J2	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2	9551
198904	198904	R95693		Transcribed locus	
251250	251250	H96534	TMED4	Transmembrane emp24 protein transport domain containing 4	222068
232946	232946	H75599	SGK1	Serum/glucocorticoid regulated kinase 1	6446
628418	628418	AA192547	GPD1	Glycerol-3-phosphate dehydrogenase 1 (soluble)	2819
141959	141959	R67562	WWP1	WW domain containing E3 ubiquitin protein ligase 1	11059
246722	246722	N59721	SERPINE2	Serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2	5270
211202	211202	H67666	RPS6KA3	Ribosomal protein S6 kinase, 90kDa, polypeptide 3	6197
207255	207255	H59649	ABCF3	ATP-binding cassette, sub-family F (GCN20), member 3	55324
246808	246808	N53214	NLRP2	NLR family, pyrin domain containing 2	55655
202168	202168	H52361			
199286	199286	R95887	ATP11B	ATPase, class VI, type 11B	23200
246073	246073	N55563			
344251	344251	W73797	EDEM2	ER degradation enhancer, mannosidase alpha-like 2	55741
356707	356707	W84558	FAM193B	Family with sequence similarity 193, member B	54540
292452	292452	N68424	GLUD1	Glutamate dehydrogenase 1	2746
470216	470216	AA028987	MYO6	Myosin VI	4646
126519	126519	R06798	KLF3	Kruppel-like factor 3 (basic)	51274
283715	283715	N52958	LCP2	Lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa)	3937
120544	120544	T95503	VNN3	Vanin 3	55350
786048	786048	AA448641	E2F4	E2F transcription factor 4, p107/p130-binding	1874
146081	146081	R79722	ZNF238	Zinc finger protein 238	10472
340722	340722	W56360	MLF1	Myeloid leukemia factor 1	4291
358162	358162	W95346	SAC3D1	SAC3 domain containing 1	29901
35191	35191	R24974	SDF2	Stromal cell-derived factor 2	6388
145284	145284	R77864	NCOA2	Nuclear receptor coactivator 2	10499
470379	470379	AA031284			
236055	236055	H53658			
208993	208993	H63455	UXS1	UDP-glucuronate decarboxylase 1	80146
239958	239958	H81940	POM121	POM121 transmembrane nucleoporin	9883
345128	345128	W76448	RTKN	Rhotekin	6242
151251	151251	H02439	RSC1A1	Regulatory solute carrier protein, family 1, member 1	6248
197933	197933	R96358		Transcribed locus	
469704	469704	AA028034	SCFD1	Sec1 family domain containing 1	23256
469762	469762	AA027964	GJC1	Gap junction protein, gamma 1, 45kDa	10052
122345	122345	T99191			
347615	347615	W81526	GABRD	Gamma-aminobutyric acid (GABA) A receptor, delta	2563
275612	275612	R93354			
358736	358736	W94438	GSPT2	G1 to S phase transition 2	23708
202706	202706	H53879			
366570	366570	AA027160	GSPT2	G1 to S phase transition 2	23708
297305	297305	W03572	RBP5	Retinol binding protein 5, cellular	83758
156551	156551	R73539	FMN2	Formin 2	56776
144881	144881	R78585		Transcribed locus	
142551	142551	R70769	NLK	Nemo-like kinase	51701
145513	145513	R77718	CSNK1A1	Casein kinase 1, alpha 1	1452
128509	128509	R10570	GPCPD1	Glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae)	56261
321189	321189	W53015	RAP1B	RAP1B, member of RAS oncogene family	5908
307532	307532	W21081			
115111	115111	T86691	RAB24	RAB24, member RAS oncogene family	53917
80095	80095	T63321	HEXB	Hexosaminidase B (beta polypeptide)	3074
308989	308989	W25368	RAB25	RAB25, member RAS oncogene family	57111
128274	128274	R10443	IKZF5	IKAROS family zinc finger 5 (Pegasus)	64376
130100	130100	R21415	RRAS2	Related RAS viral (r-ras) oncogene homolog 2	22800
842980	842980	AA488336	DRG1	Developmentally regulated GTP binding protein 1	4733
341269	341269	W58000	TSC22D4	TSC22 domain family, member 4	81628
470061	470061	AA029041	SIAH2	Siah E3 ubiquitin protein ligase 2	6478
825470	825470	AA504348	TOP2A	Topoisomerase (DNA) II alpha 170kDa	7153
194986	194986	R88741	RBBP6	Retinoblastoma binding protein 6	5930
124059	124059	R02699	UNC5C	Unc-5 homolog C (C. elegans)	8633
141677	141677	R69567			
241346	241346	H90347			
247901	247901	N77671	HSD17B7	Hydroxysteroid (17-beta) dehydrogenase 7	51478
235164	235164	H79466	YIF1A	Yip1 interacting factor homolog A (S. cerevisiae)	10897
240702	240702	H90964	STRN4	Striatin, calmodulin binding protein 4	29888
43878	43878	H05577	SMNDC1	Survival motor neuron domain containing 1	10285
214858	214858	H74106	LDB2	LIM domain binding 2	9079
347687	347687	W81563	SGCB	Sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)	6443
129502	129502	R16456	NIN	Ninein (GSK3B interacting protein)	51199
243370	243370	N48113			
192481	192481	H41237	NRXN2	Neurexin 2	9379
140197	140197	R66101	NRN1	Neuritin 1	51299
364840	364840	AA028164	XRN2	5@#$%&-3@#$%& exoribonuclease 2	22803
204111	204111	H55907	GRPEL1	GrpE-like 1, mitochondrial (E. coli)	80273
137063	137063	R35903			
282051	282051	N53616	MUM1	Melanoma associated antigen (mutated) 1	84939
202692	202692	H53499	ZNF167	Zinc finger protein 167	55888
207107	207107	H48677	CALD1	Caldesmon 1	800
739625	739625	AA479623	MAST1	Microtubule associated serine/threonine kinase 1	22983
293557	293557	N94099			
366580	366580	AA026709	DOCK6	Dedicator of cytokinesis 6	57572
488019	488019	AA053285	IL15RA	Interleukin 15 receptor, alpha	3601
295831	295831	N74602	DERA	Deoxyribose-phosphate aldolase (putative)	51071
365539	365539	AA009623	IMP3	IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)	55272
141623	141623	R69307	LAP3	Leucine aminopeptidase 3	51056
205913	205913	H57727	PSPC1	Paraspeckle component 1	55269
129446	129446	R11267	CYP4F12	Cytochrome P450, family 4, subfamily F, polypeptide 12	66002
210698	210698	H66877	EPB41L4B	Erythrocyte membrane protein band 4.1 like 4B	54566
376515	376515	AA041406	RFWD2	Ring finger and WD repeat domain 2, E3 ubiquitin protein ligase	64326
358456	358456	W96107	SEC61G	Sec61 gamma subunit	23480
66327	66327	T66824	CR1L	Complement component (3b/4b) receptor 1-like	1379
243537	243537	N49789			
292833	292833	N90491	C1QC	Complement component 1, q subcomponent, C chain	714
135941	135941	R33537	SEMA7A	Semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)	8482
296793	296793	W01171	EDIL3	EGF-like repeats and discoidin I-like domains 3	10085
363569	363569	AA019996	PTGER4	Prostaglandin E receptor 4 (subtype EP4)	5734
741841	741841	AA402879	DDX12P	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 12, pseudogene	440081
34689	34689	R19886	TXNRD2	Thioredoxin reductase 2	10587
243149	243149	H94559	CENPE	Centromere protein E, 312kDa	1062
308682	308682	W25202	ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061
838856	838856	AA464880	CA3	Carbonic anhydrase III, muscle specific	761
204083	204083	H55893	DDX59	DEAD (Asp-Glu-Ala-Asp) box polypeptide 59	83479
327094	327094	W30935	CAMK2D	Calcium/calmodulin-dependent protein kinase II delta	817
